Timestamp,Voltage,Resistance,Weight_1,Weight_2,Weight_3
2024-02-22 19:22:38.446717,4.715018890957365,668.0378516546704,2282.1996868372303,2094.786291175955,1938.2834956493568
2024-02-22 19:22:39.459768,4.715018890957365,668.0378516546704,2282.1996868372303,2094.786291175955,1938.2834956493568
2024-02-22 19:22:40.472819,4.715206396679586,667.6136245957109,2284.21703213046,2096.838520225854,1940.3196128708096
2024-02-22 19:22:41.486467,4.715393902401807,667.1894312751836,2286.2372523109157,2098.893980204199,1942.359039581801
2024-02-22 19:22:42.499781,4.715206396679586,667.6136245957109,2284.21703213046,2096.838520225854,1940.3196128708096
2024-02-22 19:22:43.512762,4.715581408124027,666.765271689067,2288.2603531263794,2100.952678096501,1944.401783103632
2024-02-22 19:22:44.525824,4.715768913846248,666.3411458333335,2290.2863403394813,2103.0146209075606,1946.4478507781803
2024-02-22 19:22:45.538780,4.716331431012909,665.0689706082113,2296.3816782140316,2109.2199891911887,1952.6060724462657
2024-02-22 19:22:46.551798,4.715956419568468,665.9170537039616,2292.315219727695,2105.079815661465,1948.4972499679068
2024-02-22 19:22:47.564773,4.715393902401807,667.1894312751836,2286.2372523109157,2098.893980204199,1942.359039581801
2024-02-22 19:22:48.577725,4.59876534318064,937.7183322885219,1421.4877661214932,1249.818283332198,1110.2546366847303
2024-02-22 19:22:49.590755,4.612640766624958,904.8162527523717,1494.3957129489727,1318.7886751072874,1176.9423032202217
2024-02-22 19:22:50.603818,4.613953306680502,901.7141389729888,1501.597508330487,1325.6305252799348,1183.5680099545236
2024-02-22 19:22:51.616792,4.6169533982360305,894.6302163712105,1518.2666143689235,1341.486215859714,1198.9297784846578
2024-02-22 19:22:52.629893,4.618640949736015,890.6495541453529,1527.7721641606072,1350.5401750025312,1207.706036866465
2024-02-22 19:22:53.642815,4.619578478347117,888.439331806159,1533.0938344592912,1355.6128922736116,1212.624533694622
2024-02-22 19:22:54.655828,4.618828455458235,890.2074378966573,1528.834154284697,1351.552262684967,1208.68727682453
2024-02-22 19:22:55.668857,4.619203466902676,889.323313079291,1530.9616468223073,1353.5801176355485,1210.6534416783295
2024-02-22 19:22:56.681859,4.620328501236,886.6717997527828,1537.3723531152878,1359.6932660739458,1216.5815663175085
2024-02-22 19:22:57.694843,4.619953489791559,887.5554940423025,1535.2307317021834,1357.6506029473003,1214.60056963106
2024-02-22 19:22:58.707771,4.62051600695822,886.2300063999817,1538.4449399528926,1360.7164599565606,1217.5739302211693
2024-02-22 19:22:59.720768,4.620703512680441,885.7882489026636,1539.5187133210081,1361.7408981404653,1218.5675406564644
2024-02-22 19:23:00.733694,4.620703512680441,885.7882489026636,1539.5187133210081,1361.7408981404653,1218.5675406564644
2024-02-22 19:23:01.746723,4.621078524124882,884.9048414570237,1541.6698270000843,1363.7935157036904,1220.5585096234047
2024-02-22 19:23:02.759706,4.621641041291544,883.5799990955984,1544.905442539761,1366.8818262459772,1223.5543653158081
2024-02-22 19:23:03.772628,4.621266029847102,884.4631914999734,1542.7471709958909,1364.8216992397863,1221.555872417259
2024-02-22 19:23:04.785659,4.621641041291544,883.5799990955984,1544.905442539761,1366.8818262459772,1223.5543653158081
2024-02-22 19:23:05.798861,4.621078524124882,884.9048414570237,1541.6698270000843,1363.7935157036904,1220.5585096234047
2024-02-22 19:23:06.811812,4.195440534684286,1989.2058019087533,492.9672704051871,429.4076222417299,337.0100993918117
2024-02-22 19:23:07.824752,4.247754631183813,1841.5502700498078,549.7497709927893,475.61759328188407,379.14752822397264
2024-02-22 19:23:08.837088,4.256754905850398,1816.5130745180313,560.4863463617972,484.4321411887775,387.214054188078
2024-02-22 19:23:09.850170,4.256567400128177,1817.0336028240342,560.2595077891604,484.24566523365985,387.04331160455024
2024-02-22 19:23:10.863696,4.255442365794855,1820.157735964234,558.9013321612064,483.129377724346,386.02128975591273
2024-02-22 19:23:11.876829,4.244004516739403,1852.0137765179957,545.365965089742,472.0254302091244,375.8627600062087
2024-02-22 19:23:12.889709,4.264067629016998,1796.248178079609,569.4404905449326,491.80140810535386,393.9646834679573
2024-02-22 19:23:13.902677,4.263505111850337,1797.8045482324023,568.744195075631,491.2277724389216,393.43898608646936
2024-02-22 19:23:14.915444,4.267630237739189,1786.4006949783984,573.8799229166893,495.4610892502891,397.31938491960835
2024-02-22 19:23:15.928321,4.263880123294778,1796.766922502566,569.2082514058224,491.61006944122926,393.78933076841685
2024-02-22 19:23:16.941194,4.266130191961425,1790.5449990202317,572.0044404045657,493.91453569651856,395.90153306648875
2024-02-22 19:23:17.954112,4.268755272072512,1783.2943783584442,575.2925406253629,496.6264239011438,398.3879161135926
2024-02-22 19:23:18.967330,4.268942777794733,1782.776818101126,575.5284795097153,496.8211000044433,398.5664351523946
